Pd_bus1,Pd_bus2,Pd_bus3,Pd_bus4,Pd_bus5,Pd_bus6,Pd_bus7,Pd_bus8,Pd_bus9,Pd_bus10,Pd_bus11,Pd_bus12,Pd_bus13,Pd_bus14,Qd_bus1,Qd_bus2,Qd_bus3,Qd_bus4,Qd_bus5,Qd_bus6,Qd_bus7,Qd_bus8,Qd_bus9,Qd_bus10,Qd_bus11,Qd_bus12,Qd_bus13,Qd_bus14,Vm_bus1,Vm_bus2,Vm_bus3,Vm_bus4,Vm_bus5,Vm_bus6,Vm_bus7,Vm_bus8,Vm_bus9,Vm_bus10,Vm_bus11,Vm_bus12,Vm_bus13,Vm_bus14,Va_bus1,Va_bus2,Va_bus3,Va_bus4,Va_bus5,Va_bus6,Va_bus7,Va_bus8,Va_bus9,Va_bus10,Va_bus11,Va_bus12,Va_bus13,Va_bus14,label
0,22.48288558,97.59851713,49.52451294,7.874190342,11.60406998,0,0,30.56429146,9.324699089,3.626271868,6.320073827,13.98704863,15.43755738,0,13.15818649,19.68547585,-4.040702938,1.657724282,7.770582574,0,0,17.19888943,6.009250524,1.864939818,1.657724282,6.009250524,5.180388383,1.06,1.045,1.01,1.0166203,1.018529636,1.07,1.060449266,1.09,1.054281416,1.049345002,1.055943175,1.054551789,1.049482642,1.033515334,0,-5.226246695,-13.27552354,-10.74639718,-9.148017186,-14.81101887,-13.90446182,-13.90446182,-15.54188214,-15.70867157,-15.39534237,-15.69698979,-15.77875858,-16.68455448,0
0,22.91688558,99.48251713,50.48051294,8.026190342,11.82806998,0,0,31.15429146,9.504699089,3.696271868,6.442073827,14.25704863,15.73555738,0,13.41218649,20.06547585,-4.118702938,1.689724282,7.920582574,0,0,17.53088943,6.125250524,1.900939818,1.689724282,6.125250524,5.280388383,1.06,1.045,1.01,1.016029776,1.017974743,1.07,1.05984977,1.09,1.05335908,1.048429481,1.055405637,1.054197647,1.04898223,1.032391908,0,-5.361838657,-13.5816275,-10.9874937,-9.356108102,-15.13927565,-14.20749461,-14.20749461,-15.87749504,-16.04875548,-15.73172127,-16.04264543,-16.12501042,-17.04666431,0
0,23.35088558,101.3665171,51.43651294,8.178190342,12.05206998,0,0,31.74429146,9.684699089,3.766271868,6.564073827,14.52704863,16.03355738,0,13.66618649,20.44547585,-4.196702938,1.721724282,8.070582574,0,0,17.86288943,6.241250524,1.936939818,1.721724282,6.241250524,5.380388383,1.06,1.045,1.01,1.01543339,1.017413166,1.07,1.059245821,1.09,1.05243136,1.047509217,1.054865577,1.053842683,1.048480375,1.031263718,0,-5.497805417,-13.88843538,-11.2291592,-9.564685338,-15.46836368,-14.51125272,-14.51125272,-16.21393154,-16.38968023,-16.06893277,-16.38915334,-16.47211393,-17.4096973,2
0,23.78488558,103.2505171,52.39251294,8.330190342,12.27606998,0,0,32.33429146,9.864699089,3.836271868,6.686073827,14.79704863,16.33155738,0,13.92018649,20.82547585,-4.274702938,1.753724282,8.220582574,0,0,18.19488943,6.357250524,1.972939818,1.753724282,6.357250524,5.480388383,1.06,1.045,1.01,1.014831095,1.016844853,1.07,1.058637381,1.09,1.05149821,1.04658417,1.054322974,1.053486892,1.047977066,1.030130725,0,-5.634151215,-14.19595608,-11.47140165,-9.773755706,-15.79829496,-14.81574668,-14.81574668,-16.55120351,-16.73145791,-16.40698886,-16.73652567,-16.82008126,-17.77366643,2
0,24.21888558,105.1345171,53.34851294,8.482190342,12.50006998,0,0,32.92429146,10.04469909,3.906271868,6.808073827,15.06704863,16.62955738,0,14.17418649,21.20547585,-4.352702938,1.785724282,8.370582574,0,0,18.52688943,6.473250524,2.008939818,1.785724282,6.473250524,5.580388383,1.06,1.045,1.01,1.014222845,1.016269748,1.07,1.058024417,1.09,1.050559585,1.0456543,1.053777806,1.053130268,1.047472292,1.028992885,0,-5.770880351,-14.5041986,-11.71422912,-9.983326112,-16.12908164,-15.12098713,-15.12098713,-16.88932295,-17.07410075,-16.74590172,-17.08477472,-17.16892472,-18.13858486,2
0,18.44527573,80.07119693,40.63060736,6.460096567,9.52014231,0,0,25.07537483,7.650114356,2.975044472,5.185077508,11.47517153,12.66518932,0,10.79516137,16.15024142,-3.315049554,1.36002033,6.375095297,0,0,14.11021092,4.930073696,1.530022871,1.36002033,4.930073696,4.250063531,1.06,1.045,1.01,1.021840933,1.023380566,1.07,1.065819064,1.09,1.062611605,1.057641774,1.060826736,1.057808131,1.054070906,1.043745538,0,-3.982038047,-10.45997321,-8.529318565,-7.234233259,-11.79494601,-11.11823133,-11.11823133,-12.45703109,-12.58301421,-12.30377149,-12.52003178,-12.59622524,-13.35777505,2
0,18.87927573,81.95519693,41.58660736,6.612096567,9.74414231,0,0,25.66537483,7.830114356,3.045044472,5.307077508,11.74517153,12.96318932,0,11.04916137,16.53024142,-3.393049554,1.39202033,6.525095297,0,0,14.44221092,5.046073696,1.566022871,1.39202033,5.046073696,4.350063531,1.06,1.045,1.01,1.021302901,1.022885507,1.07,1.065259429,1.09,1.061737383,1.056768602,1.06031172,1.057461359,1.053583404,1.042664594,0,-4.114333727,-10.75992931,-8.76548095,-7.438107263,-12.11600999,-11.41499019,-11.41499019,-12.78551612,-12.91581975,-12.63294525,-12.85830607,-12.93510133,-13.71188131,2
0,19.31327573,83.83919693,42.54260736,6.764096567,9.96814231,0,0,26.25537483,8.010114356,3.115044472,5.429077508,12.01517153,13.26118932,0,11.30316137,16.91024142,-3.471049554,1.42402033,6.675095297,0,0,14.77421092,5.162073696,1.602022871,1.42402033,5.162073696,4.450063531,1.06,1.045,1.01,1.020759395,1.022384208,1.07,1.064695639,1.09,1.060858153,1.055891024,1.059794361,1.057113818,1.053094555,1.041579234,0,-4.246968019,-11.06051309,-9.002143992,-7.642409118,-12.43780246,-11.71238423,-11.71238423,-13.11472314,-13.24936264,-12.96284879,-13.19732852,-13.27472498,-14.06679952,2
0,19.74727573,85.72319693,43.49860736,6.916096567,10.19214231,0,0,26.84537483,8.190114356,3.185044472,5.551077508,12.28517153,13.55918932,0,11.55716137,17.29024142,-3.549049554,1.45602033,6.825095297,0,0,15.10621092,5.278073696,1.638022871,1.45602033,5.278073696,4.550063531,1.06,1.045,1.01,1.020210375,1.021876625,1.07,1.064127664,1.09,1.059973876,1.055009007,1.05927464,1.056765501,1.052604352,1.040489423,0,-4.379944558,-11.36173224,-9.23931459,-7.847144728,-12.76033378,-12.01042254,-12.01042254,-13.44466239,-13.58365332,-13.29349248,-13.53710966,-13.6151067,-14.42254089,2
0,20.18127573,87.60719693,44.45460736,7.068096567,10.41614231,0,0,27.43537483,8.370114356,3.255044472,5.673077508,12.55517153,13.85718932,0,11.81116137,17.67024142,-3.627049554,1.48802033,6.975095297,0,0,15.43821092,5.394073696,1.674022871,1.48802033,5.394073696,4.650063531,1.06,1.045,1.01,1.019655802,1.021362713,1.07,1.063555473,1.09,1.059084515,1.054122515,1.05875254,1.056416404,1.052112784,1.039395127,0,-4.513267039,-11.66359459,-9.476999744,-8.052320083,-13.08361447,-12.30911437,-12.30911437,-13.7753443,-13.91870239,-13.62488685,-13.87766012,-13.95625714,-14.77911683,2
0,18.6323843,80.88343783,41.04276357,6.525627681,9.616714477,0,0,25.32973902,7.72771699,3.005223274,5.237674849,11.59157549,12.7936648,0,10.90466731,16.3140692,-3.348677362,1.373816354,6.439764159,0,0,14.25334467,4.980084283,1.545543398,1.373816354,4.980084283,4.293176106,1.06,1.045,1.01,1.021609643,1.023167896,1.07,1.065578298,1.09,1.062235317,1.057265866,1.060604985,1.057658723,1.053860896,1.043280054,0,-4.039032828,-10.58921553,-8.631073293,-7.322076499,-11.93327629,-11.2460944,-11.2460944,-12.59856156,-12.72640549,-12.44559794,-12.66577946,-12.74223244,-13.51034052,2
0,19.0663843,82.76743783,41.99876357,6.677627681,9.840714477,0,0,25.91973902,7.90771699,3.075223274,5.359674849,11.86157549,13.0916648,0,11.15866731,16.6940692,-3.426677362,1.405816354,6.589764159,0,0,14.58534467,5.096084283,1.581543398,1.405816354,5.096084283,4.393176106,1.06,1.045,1.01,1.021069255,1.022670151,1.07,1.065016876,1.09,1.061358941,1.056390798,1.060088961,1.05731162,1.053372814,1.042197211,0,-4.17147405,-10.8894413,-8.867450684,-7.526134242,-12.25465308,-11.54312599,-11.54312599,-12.92735661,-13.05952765,-12.77508506,-13.00437502,-13.08142955,-13.86479547,2
0,19.5003843,84.65143783,42.95476357,6.829627681,10.06471448,0,0,26.50973902,8.08771699,3.145223274,5.481674849,12.13157549,13.3896648,0,11.41266731,17.0740692,-3.504677362,1.437816354,6.739764159,0,0,14.91734467,5.212084283,1.617543398,1.437816354,5.212084283,4.493176106,1.06,1.045,1.01,1.020523376,1.022166149,1.07,1.064451285,1.09,1.06047754,1.05551131,1.059570586,1.056963745,1.052883383,1.041109936,0,-4.304255445,-11.19029805,-9.104331695,-7.730622372,-12.5767628,-11.84079667,-11.84079667,-13.25687805,-13.39339164,-13.10530642,-13.34372326,-13.42137872,-14.22006718,2
0,19.9343843,86.53543783,43.91076357,6.981627681,10.28871448,0,0,27.09973902,8.26771699,3.215223274,5.603674849,12.40157549,13.6876648,0,11.66666731,17.4540692,-3.582677362,1.469816354,6.889764159,0,0,15.24934467,5.328084283,1.653543398,1.469816354,5.328084283,4.593176106,1.06,1.045,1.01,1.019971967,1.021655843,1.07,1.063881497,1.09,1.059591076,1.054627368,1.059049842,1.056615092,1.052392592,1.040018196,0,-4.437380672,-11.49179354,-9.341723267,-7.935546827,-12.8996159,-12.13911559,-12.13911559,-13.58713619,-13.72800797,-13.43627245,-13.68383476,-13.76209054,-14.57616695,2
0,20.3683843,88.41943783,44.86676357,7.133627681,10.51271448,0,0,27.68973902,8.44771699,3.285223274,5.725674849,12.67157549,13.9856648,0,11.92066731,17.8340692,-3.660677362,1.501816354,7.039764159,0,0,15.58134467,5.444084283,1.689543398,1.501816354,5.444084283,4.693176106,1.06,1.045,1.01,1.019414989,1.021139189,1.07,1.063307479,1.09,1.058699511,1.053738936,1.05852671,1.056265657,1.051900433,1.038921955,0,-4.570853451,-11.79393561,-9.579632445,-8.140913637,-13.22322294,-12.43809206,-12.43809206,-13.91814152,-14.06338732,-13.76799375,-14.02472023,-14.10357573,-14.93310624,2
0,21.44205909,93.08027495,47.2318168,7.509661249,11.06686921,0,0,29.149343,8.8930199,3.458396628,6.027491265,13.33952985,14.7228885,0,12.54903919,18.77415312,-3.853641957,1.580981315,7.410849916,0,0,16.40268115,5.731057269,1.77860398,1.580981315,5.731057269,4.940566611,1.06,1.045,1.01,1.018012882,1.01983346,1.07,1.061869042,1.09,1.05647169,1.051521524,1.057222153,1.055397789,1.050676926,1.036190382,0,-4.902570246,-12.54423625,-10.17046742,-8.650911869,-14.0271051,-13.18061773,-13.18061773,-14.74029651,-14.89643247,-14.5919555,-14.87143449,-14.95177105,-15.81982261,0
0,21.87605909,94.96427495,48.1878168,7.661661249,11.29086921,0,0,29.739343,9.0730199,3.528396628,6.149491265,13.60952985,15.0208885,0,12.80303919,19.15415312,-3.931641957,1.612981315,7.560849916,0,0,16.73468115,5.847057269,1.81460398,1.612981315,5.847057269,5.040566611,1.06,1.045,1.01,1.017436237,1.019294389,1.07,1.061280089,1.09,1.055562094,1.050617221,1.056690581,1.055045592,1.050179929,1.035078218,0,-5.037280152,-12.84868729,-10.41023097,-8.857863514,-14.35341589,-13.48195266,-13.48195266,-15.07398118,-15.23454767,-14.92638518,-15.21509436,-15.29602855,-16.17976989,0
0,22.31005909,96.84827495,49.1438168,7.813661249,11.51486921,0,0,30.329343,9.2530199,3.598396628,6.271491265,13.87952985,15.3188885,0,13.05703919,19.53415312,-4.009641957,1.644981315,7.710849916,0,0,17.06668115,5.963057269,1.85060398,1.644981315,5.963057269,5.140566611,1.06,1.045,1.01,1.016853835,1.018748755,1.07,1.060686764,1.09,1.054647216,1.049708267,1.056156535,1.054692588,1.049681515,1.033961385,0,-5.172354999,-13.15382156,-10.65054496,-9.06528561,-14.68053003,-13.78398846,-13.78398846,-15.40846187,-15.57347562,-15.26161954,-15.55957823,-15.64110944,-16.54061015,0
0,22.74405909,98.73227495,50.0998168,7.965661249,11.73886921,0,0,30.919343,9.4330199,3.668396628,6.393491265,14.14952985,15.6168885,0,13.31103919,19.91415312,-4.087641957,1.676981315,7.860849916,0,0,17.39868115,6.079057269,1.88660398,1.676981315,6.079057269,5.240566611,1.06,1.045,1.01,1.016265634,1.01819651,1.07,1.060089032,1.09,1.053727014,1.048794624,1.055619996,1.054338771,1.049181675,1.032839845,0,-5.307798839,-13.45964757,-10.89141702,-9.273184686,-15.00845897,-14.08673519,-14.08673519,-15.74374993,-15.91322788,-15.59767006,-15.90489771,-15.98702535,-16.90235578,0
0,23.17805909,100.6162749,51.0558168,8.117661249,11.96286921,0,0,31.509343,9.6130199,3.738396628,6.515491265,14.41952985,15.9148885,0,13.56503919,20.29415312,-4.165641957,1.708981315,8.010849916,0,0,17.73068115,6.195057269,1.92260398,1.708981315,6.195057269,5.340566611,1.06,1.045,1.01,1.015671587,1.0176376,1.07,1.05948686,1.09,1.052801443,1.047876253,1.055080942,1.053984135,1.048680396,1.031713557,0,-5.443615866,-13.76617414,-11.13285503,-9.481567483,-15.33721463,-14.39020328,-14.39020328,-16.07985713,-16.25381643,-15.93454865,-16.25106486,-16.33378834,-17.26501969,2
0,20.87902787,90.63614865,45.99159135,7.312470592,10.77627245,0,0,28.3839319,8.659504648,3.367585141,5.869219817,12.98925697,14.33629103,0,12.21952323,18.28117648,-3.752452014,1.539467493,7.216253874,0,0,15.97197524,5.580569662,1.73190093,1.539467493,5.580569662,4.810835916,1.06,1.045,1.01,1.018752462,1.020523104,1.07,1.062626634,1.09,1.057643912,1.052687814,1.057908112,1.055853502,1.051319591,1.037626307,0,-4.728347428,-12.15027417,-9.860228412,-8.383122557,-13.60495837,-12.79072196,-12.79072196,-14.30857295,-14.45898573,-14.15927809,-14.42681125,-14.5063716,-15.3541711,0
0,21.31302787,92.52014865,46.94759135,7.464470592,11.00027245,0,0,28.9739319,8.839504648,3.437585141,5.991219817,13.25925697,14.63429103,0,12.47352323,18.66117648,-3.830452014,1.571467493,7.366253874,0,0,16.30397524,5.696569662,1.76790093,1.571467493,5.696569662,4.910835916,1.06,1.045,1.01,1.018183219,1.019992472,1.07,1.062043304,1.09,1.056741106,1.051789489,1.057379719,1.055502344,1.050824415,1.036520142,0,-4.862589842,-12.45385136,-10.09928908,-8.589473478,-13.93024387,-13.09116245,-13.09116245,-14.6412416,-14.79606352,-14.49268073,-14.76941923,-14.84957799,-15.71297818,0
0,21.74702787,94.40414865,47.90359135,7.616470592,11.22427245,0,0,29.5639319,9.019504648,3.507585141,6.113219817,13.52925697,14.93229103,0,12.72752323,19.04117648,-3.908452014,1.603467493,7.516253874,0,0,16.63597524,5.812569662,1.80390093,1.603467493,5.812569662,5.010835916,1.06,1.045,1.01,1.017608277,1.019455341,1.07,1.061455644,1.09,1.055833073,1.050886561,1.056848878,1.055150387,1.050327837,1.035409358,0,-4.997192021,-12.7581009,-10.33889044,-8.796286502,-14.25631803,-13.39229093,-13.39229093,-14.97469177,-15.13393929,-14.82687337,-15.11283634,-15.19359291,-16.07266234,0
0,22.18102787,96.28814865,48.85959135,7.768470592,11.44827245,0,0,30.1539319,9.199504648,3.577585141,6.235219817,13.79925697,15.23029103,0,12.98152323,19.42117648,-3.986452014,1.635467493,7.666253874,0,0,16.96797524,5.928569662,1.83990093,1.635467493,5.928569662,5.110835916,1.06,1.045,1.01,1.017027591,1.018911664,1.07,1.060863622,1.09,1.05491977,1.049978994,1.05631557,1.054797623,1.049829846,1.034293917,0,-5.132157948,-13.06303115,-10.57903999,-9.003568051,-14.58319213,-13.69411731,-13.69411731,-15.30893462,-15.47262441,-15.1618673,-15.45707402,-15.53842779,-16.43323582,0
0,22.61502787,98.17214865,49.81559135,7.920470592,11.67227245,0,0,30.7439319,9.379504648,3.647585141,6.357219817,14.06925697,15.52829103,0,13.23552323,19.80117648,-4.064452014,1.667467493,7.816253874,0,0,17.29997524,6.044569662,1.87590093,1.667467493,6.044569662,5.210835916,1.06,1.045,1.01,1.016441118,1.01836139,1.07,1.060267204,1.09,1.054001155,1.049066749,1.055779774,1.054444048,1.049330431,1.033173781,0,-5.267491658,-13.36865061,-10.81974533,-9.211324631,-14.91087762,-13.99665162,-13.99665162,-15.64398145,-15.81213038,-15.49767397,-15.80214385,-15.88409423,-16.79471097,0
0,18.40366879,79.89058065,40.53895706,6.445524553,9.498667763,0,0,25.01881241,7.632858023,2.968333676,5.173381549,11.44928704,12.63662051,0,10.77081077,16.11381138,-3.30757181,1.356952538,6.36071502,0,0,14.07838258,4.918952948,1.526571605,1.356952538,4.918952948,4.24047668,1.06,1.045,1.01,1.021892227,1.023427701,1.07,1.065872498,1.09,1.062695154,1.057725254,1.060875987,1.057841335,1.054117572,1.043848936,0,-3.969372712,-10.43124956,-8.506704077,-7.214710421,-11.76420398,-11.08981453,-11.08981453,-12.42557727,-12.55114699,-12.27225205,-12.48764085,-12.56377658,-13.32386965,2
0,18.83766879,81.77458065,41.49495706,6.597524553,9.722667763,0,0,25.60881241,7.812858023,3.038333676,5.295381549,11.71928704,12.93462051,0,11.02481077,16.49381138,-3.38557181,1.388952538,6.51071502,0,0,14.41038258,5.034952948,1.562571605,1.388952538,5.034952948,4.34047668,1.06,1.045,1.01,1.021354718,1.022933237,1.07,1.06531326,1.09,1.06182141,1.056852503,1.060361195,1.057494637,1.053630198,1.042768413,0,-4.101636119,-10.73114588,-8.742818823,-7.418543715,-12.08519866,-11.38651297,-11.38651297,-12.75399362,-12.88388239,-12.60135639,-12.82584395,-12.90258155,-13.67789866,2
0,19.27166879,83.65858065,42.45095706,6.749524553,9.946667763,0,0,26.19881241,7.992858023,3.108333676,5.417381549,11.98928704,13.23262051,0,11.27881077,16.87381138,-3.46357181,1.420952538,6.66071502,0,0,14.74238258,5.150952948,1.598571605,1.420952538,5.150952948,4.44047668,1.06,1.045,1.01,1.020811738,1.022432538,1.07,1.06474987,1.09,1.060942662,1.055975348,1.059844061,1.05714717,1.053141479,1.041683478,0,-4.234237792,-11.03166916,-8.979433571,-7.622804298,-12.40692084,-11.68384572,-11.68384572,-13.08313098,-13.21735414,-12.93118951,-13.16479423,-13.24213308,-14.03273854,2
0,19.70566879,85.54258065,43.40695706,6.901524553,10.17066776,0,0,26.78881241,8.172858023,3.178333676,5.539381549,12.25928704,13.53062051,0,11.53281077,17.25381138,-3.54157181,1.452952538,6.81071502,0,0,15.07438258,5.266952948,1.634571605,1.452952538,5.266952948,4.54047668,1.06,1.045,1.01,1.020263248,1.02192556,1.07,1.064182297,1.09,1.06005887,1.055093758,1.059324568,1.056798927,1.052651406,1.040594096,0,-4.367181361,-11.33282706,-9.216555208,-7.827498067,-12.72938087,-11.98182187,-11.98182187,-13.41299959,-13.55157267,-13.26176179,-13.50450217,-13.58244167,-14.38840051,2
0,20.13966879,87.42658065,44.36295706,7.053524553,10.39466776,0,0,27.37881241,8.352858023,3.248333676,5.661381549,12.52928704,13.82862051,0,11.78681077,17.63381138,-3.61957181,1.484952538,6.96071502,0,0,15.40638258,5.382952948,1.670571605,1.484952538,5.382952948,4.64047668,1.06,1.045,1.01,1.01970921,1.021412257,1.07,1.063610512,1.09,1.059169998,1.054207696,1.058802696,1.056449905,1.052159969,1.039500231,0,-4.500470515,-11.6346274,-9.454190726,-8.032631002,-13.05258926,-12.28045065,-12.28045065,-13.74360984,-13.88654857,-13.59308374,-13.84497841,-13.92351794,-14.74489594,2
0,18.19034328,78.96453165,40.06905109,6.370811471,9.388564273,0,0,24.72880768,7.544382005,2.933926335,5.11341447,11.31657301,12.49014354,0,10.64596127,15.92702868,-3.269232202,1.341223468,6.286985004,0,0,13.91519348,4.86193507,1.508876401,1.341223468,4.86193507,4.191323336,1.06,1.045,1.01,1.022154437,1.023668474,1.07,1.066145868,1.09,1.063122805,1.058152636,1.061128171,1.058011468,1.054356643,1.044378442,0,-3.904483733,-10.284068,-8.390826999,-7.114674402,-11.60668793,-10.94420711,-10.94420711,-12.26441086,-12.3878632,-12.1107503,-12.32167346,-12.39751312,-13.15014643,2
0,18.62434328,80.84853165,41.02505109,6.522811471,9.612564273,0,0,25.31880768,7.724382005,3.003926335,5.23541447,11.58657301,12.78814354,0,10.89996127,16.30702868,-3.347232202,1.373223468,6.436985004,0,0,14.24719348,4.97793507,1.544876401,1.373223468,4.97793507,4.291323336,1.06,1.045,1.01,1.021619603,1.023177059,1.07,1.065588661,1.09,1.062251507,1.057282037,1.060614524,1.057665147,1.053869926,1.043300075,0,-4.036582184,-10.58365894,-8.626698473,-7.318299803,-11.92732877,-11.24059706,-11.24059706,-12.59247653,-12.72024044,-12.43950017,-12.6595131,-12.73595493,-13.50378092,2
0,19.05834328,82.73253165,41.98105109,6.674811471,9.836564273,0,0,25.90880768,7.904382005,3.073926335,5.35741447,11.85657301,13.08614354,0,11.15396127,16.68702868,-3.425232202,1.405223468,6.586985004,0,0,14.57919348,5.09393507,1.580876401,1.405223468,5.09393507,4.391323336,1.06,1.045,1.01,1.021079317,1.02267943,1.07,1.065027316,1.09,1.061375224,1.056407051,1.060098543,1.057318058,1.053381869,1.042217313,0,-4.169017138,-10.88387309,-8.863066598,-7.522349628,-12.24869207,-11.5376169,-11.5376169,-12.92125823,-13.05334895,-12.76897378,-12.99809481,-13.0751382,-13.85822084,2
0,19.49234328,84.61653165,42.93705109,6.826811471,10.06056427,0,0,26.49880768,8.084382005,3.143926335,5.47941447,12.12657301,13.38414354,0,11.40796127,17.06702868,-3.503232202,1.437223468,6.736985004,0,0,14.91119348,5.20993507,1.616876401,1.437223468,5.20993507,4.491323336,1.06,1.045,1.01,1.02053354,1.022175544,1.07,1.064461803,1.09,1.060493916,1.055527646,1.059580212,1.056970197,1.052892463,1.041130121,0,-4.301792197,-11.18471809,-9.099938215,-7.726829729,-12.57078813,-11.83527566,-11.83527566,-13.25076611,-13.3871991,-13.09918144,-13.33742901,-13.41507335,-14.21347732,2
0,19.92634328,86.50053165,43.89305109,6.978811471,10.28456427,0,0,27.08880768,8.264382005,3.213926335,5.60141447,12.39657301,13.68214354,0,11.66196127,17.44702868,-3.581232202,1.469223468,6.886985004,0,0,15.24319348,5.32593507,1.652876401,1.469223468,5.32593507,4.591323336,1.06,1.045,1.01,1.019982234,1.021665355,1.07,1.063892092,1.09,1.059607546,1.054643786,1.059059512,1.056621559,1.052401698,1.040038465,0,-4.43491102,-11.48620167,-9.337320264,-7.931746046,-12.89362735,-12.13358248,-12.13358248,-13.58101051,-13.7218014,-13.43013358,-13.67752627,-13.75577094,-14.56956164,2
0,20.52386625,89.09438715,45.20925378,7.188082191,10.59296323,0,0,27.9011085,8.512202594,3.310301009,5.769381758,12.76830389,14.09242429,0,12.01166366,17.97020548,-3.688621124,1.513280461,7.093502162,0,0,15.70028478,5.485641672,1.702440519,1.513280461,5.485641672,4.729001441,1.06,1.045,1.01,1.019214086,1.020952543,1.07,1.0631008,1.09,1.058378856,1.053419554,1.058338712,1.056140279,1.051723779,1.038528121,0,-4.618755802,-11.90233786,-9.664991503,-8.214595777,-13.33934174,-12.54536316,-12.54536316,-14.03690911,-14.1837258,-13.88701983,-14.14703398,-14.22610418,-15.06118741,0
0,20.95786625,90.97838715,46.16525378,7.340082191,10.81696323,0,0,28.4911085,8.692202594,3.380301009,5.891381758,13.03830389,14.39042429,0,12.26566366,18.35020548,-3.766621124,1.545280461,7.243502162,0,0,16.03228478,5.601641672,1.738440519,1.545280461,5.601641672,4.829001441,1.06,1.045,1.01,1.018649478,1.020427193,1.07,1.062520989,1.09,1.057480299,1.052524969,1.057812308,1.055789772,1.051229743,1.037425708,0,-4.752706705,-12.20537096,-9.903615187,-8.420573226,-13.66399008,-12.84524786,-12.84524786,-14.36894636,-14.52015888,-14.21978422,-14.48898816,-14.56865726,-15.41928564,0
0,21.39186625,92.86238715,47.12125378,7.492082191,11.04096323,0,0,29.0811085,8.872202594,3.450301009,6.013381758,13.30830389,14.68842429,0,12.51966366,18.73020548,-3.844621124,1.577280461,7.393502162,0,0,16.36428478,5.717641672,1.774440519,1.577280461,5.717641672,4.929001441,1.06,1.045,1.01,1.018079203,1.019895384,1.07,1.061936875,1.09,1.056576547,1.05162581,1.057283472,1.055438469,1.050734313,1.036318706,0,-4.887014178,-12.50906967,-10.14277352,-8.627007616,-13.98941801,-13.14581259,-13.14581259,-14.70175616,-14.85738079,-14.55332953,-14.83174228,-14.91200968,-15.77825115,0
0,21.82586625,94.74638715,48.07725378,7.644082191,11.26496323,0,0,29.6711085,9.052202594,3.520301009,6.135381758,13.57830389,14.98642429,0,12.77366366,19.11020548,-3.922621124,1.609280461,7.543502162,0,0,16.69628478,5.833641672,1.810440519,1.609280461,5.833641672,5.029001441,1.06,1.045,1.01,1.01750322,1.019357068,1.07,1.061348425,1.09,1.05566756,1.050722043,1.056752184,1.055086365,1.050237479,1.03520708,0,-5.021682137,-12.81344224,-10.3824739,-8.83390527,-14.31563663,-13.44706711,-13.44706711,-15.03534949,-15.19540273,-14.88766689,-15.1753076,-15.25617269,-16.13809595,0
0,22.25986625,96.63038715,49.03325378,7.796082191,11.48896323,0,0,30.2611085,9.232202594,3.590301009,6.257381758,13.84830389,15.28442429,0,13.02766366,19.49020548,-4.000621124,1.641280461,7.693502162,0,0,17.02828478,5.949641672,1.846440519,1.641280461,5.949641672,5.129001441,1.06,1.045,1.01,1.016921486,1.018812196,1.07,1.060755607,1.09,1.054753295,1.049813628,1.056218425,1.054733455,1.04973923,1.034090789,0,-5.156714572,-13.11849705,-10.62272384,-9.041272626,-14.64265728,-13.74902135,-13.74902135,-15.36973754,-15.5342361,-15.2228076,-15.51969558,-15.60115777,-16.4988323,0
0,24.36216692,105.7565034,53.66412806,8.532371825,12.57402164,0,0,33.11907485,10.10412453,3.929381762,6.84835107,15.1561868,16.7279395,0,14.25804239,21.33092956,-4.378453963,1.796288805,8.420103775,0,0,18.63649636,6.511546919,2.020824906,1.796288805,6.511546919,5.613402517,1.06,1.045,1.01,1.01402072,1.016078382,1.07,1.057821052,1.09,1.050248496,1.045346245,1.053597257,1.053012348,1.047305321,1.028616167,0,-5.816105204,-14.60612224,-11.79452635,-10.05262495,-16.23847792,-15.22192537,-15.22192537,-17.00113831,-17.18741339,-16.85798108,-17.19994076,-17.28428687,-18.25927022,2
0,24.79616692,107.6405034,54.62012806,8.684371825,12.79802164,0,0,33.70907485,10.28412453,3.999381762,6.97035107,15.4261868,17.0259395,0,14.51204239,21.71092956,-4.456453963,1.828288805,8.570103775,0,0,18.96849636,6.627546919,2.056824906,1.828288805,6.627546919,5.713402517,1.06,1.045,1.01,1.013404475,1.015494161,1.07,1.057202011,1.09,1.049302518,1.044409896,1.053048644,1.052654606,1.046798579,1.027471817,0,-5.953351029,-14.9153391,-12.03814471,-10.26287138,-16.57042162,-15.52817557,-15.52817557,-17.34040395,-17.53122632,-17.19805273,-17.54937542,-17.63431514,-18.6254721,2
0,25.23016692,109.5245034,55.57612806,8.836371825,13.02202164,0,0,34.29907485,10.46412453,4.069381762,7.09235107,15.6961868,17.3239395,0,14.76604239,22.09092956,-4.534453963,1.860288805,8.720103775,0,0,19.30049636,6.743546919,2.092824906,1.860288805,6.743546919,5.813402517,1.06,1.045,1.01,1.012782161,1.01490302,1.07,1.056578359,1.09,1.048350957,1.043468627,1.052497415,1.052296016,1.046290344,1.026322522,0,-6.090990506,-15.22529933,-12.28236741,-10.47363438,-16.90324984,-15.83519776,-15.83519776,-17.68054582,-17.8759337,-17.53901027,-17.8997163,-17.98524904,-18.99265476,2
